,distance,time,speed_mean,speed_std,speed_median,speed_min,speed_max,speed_q1,speed_q2,speed_q3,speed_count,alt_mean,alt_std,alt_median,alt_min,alt_max,alt_q1,alt_q2,alt_q3,alt_count,alt_speed_mean,alt_speed_std,alt_speed_median,alt_speed_min,alt_speed_max,alt_speed_q1,alt_speed_q2,alt_speed_q3,alt_speed_count,label
29,6874.540665231473,1129,7.947795935192201,6.356502163287544,7.341587994763676,0.0,23.53588064621447,1.5692068430933177,7.341587994763676,13.321278772470714,750,152.61349693251535,96.56408015677476,203.0,0.0,269.0,39.0,203.0,226.0,489,1.7119931726889897,2.4848328957649883,0.0,0.0,22.999951247229205,0.0,0.0,2.99999364094294,488,taxi
30,1479474.0695462802,48261,19.286668999663704,8.804219179966994,21.506296987903838,0.0,100.68627838865896,13.47695210238006,21.506296987903838,25.72190624447384,24427,1155.3252824627475,551.1597822665195,1306.0,3.0,2425.0,725.0,1306.0,1519.0,24428,1.753031816995688,2.87905164777815,0.0,0.0,212.999481556802,0.0,0.0,2.99999364094294,24427,walk
31,1479474.0695462802,48261,19.286668999663704,8.804219179966994,21.506296987903838,0.0,100.68627838865896,13.47695210238006,21.506296987903838,25.72190624447384,24427,1155.3252824627475,551.1597822665195,1306.0,3.0,2425.0,725.0,1306.0,1519.0,24428,1.753031816995688,2.87905164777815,0.0,0.0,212.999481556802,0.0,0.0,2.99999364094294,24427,subway
32,114732.80120994004,6915,6.023517411967906,5.824046303825377,4.280590282530389,0.0,61.12037485359407,1.4806671475665882,4.280590282530389,9.02080268742336,2131,176.34595362044487,43.057551312049824,174.0,0.0,315.0,151.0,174.0,210.0,2113,1.5217164848375573,2.2162037043828797,0.0,0.0,18.99995972597195,0.0,0.0,2.99999364094294,2112,train
33,114732.80120994004,6915,6.023517411967906,5.824046303825377,4.280590282530389,0.0,61.12037485359407,1.4806671475665882,4.280590282530389,9.02080268742336,2131,176.34595362044487,43.057551312049824,174.0,0.0,315.0,151.0,174.0,210.0,2113,1.5217164848375573,2.2162037043828797,0.0,0.0,18.99995972597195,0.0,0.0,2.99999364094294,2112,bus
34,131203.9494181909,11782,14.136373242762502,16.05417513321394,9.845112736265268,0.0,82.91205496118502,1.8918103904535983,9.845112736265268,18.138498385346217,2235,168.61394712853237,101.59284748709852,148.0,0.0,656.0,102.0,148.0,207.0,2194,1.723741521018123,3.9080975417804087,0.0,0.0,99.99978803143132,0.0,0.0,2.99999364094294,2193,walk
35,131203.9494181909,11782,14.136373242762502,16.05417513321394,9.845112736265268,0.0,82.91205496118502,1.8918103904535983,9.845112736265268,18.138498385346217,2235,168.61394712853237,101.59284748709852,148.0,0.0,656.0,102.0,148.0,207.0,2194,1.723741521018123,3.9080975417804087,0.0,0.0,99.99978803143132,0.0,0.0,2.99999364094294,2193,subway
36,134517.15149713348,6706,16.781594250864853,16.38733013784369,12.829560373203964,0.0,83.14106758972304,5.338849337983334,12.829560373203964,19.08810305287952,3035,169.87279511533242,66.07457265352598,174.0,0.0,338.0,135.0,174.0,210.0,2948,1.726366586741614,2.247603493433727,0.0,0.0,16.999953278468805,0.0,0.0,2.99999364094294,2947,taxi
37,134517.15149713348,6706,16.781594250864853,16.38733013784369,12.829560373203964,0.0,83.14106758972304,5.338849337983334,12.829560373203964,19.08810305287952,3035,169.87279511533242,66.07457265352598,174.0,0.0,338.0,135.0,174.0,210.0,2948,1.726366586741614,2.247603493433727,0.0,0.0,16.999953278468805,0.0,0.0,2.99999364094294,2947,walk
38,134517.15149713348,6706,16.781594250864853,16.38733013784369,12.829560373203964,0.0,83.14106758972304,5.338849337983334,12.829560373203964,19.08810305287952,3035,169.87279511533242,66.07457265352598,174.0,0.0,338.0,135.0,174.0,210.0,2948,1.726366586741614,2.247603493433727,0.0,0.0,16.999953278468805,0.0,0.0,2.99999364094294,2947,train
39,121744.806235588,5389,15.183339162971158,15.84140366311701,11.033309951879149,0.0,83.76985138157626,4.00827409224148,11.033309951879149,15.967067355501335,1722,150.8464467005076,97.2298184143985,148.0,0.0,427.0,85.0,148.0,200.0,1576,1.8036019255119848,2.8336089469939587,0.0,0.0,41.99988457033469,0.0,0.0,2.99999364094294,1575,bus
40,121744.806235588,5389,15.183339162971158,15.84140366311701,11.033309951879149,0.0,83.76985138157626,4.00827409224148,11.033309951879149,15.967067355501335,1722,150.8464467005076,97.2298184143985,148.0,0.0,427.0,85.0,148.0,200.0,1576,1.8036019255119848,2.8336089469939587,0.0,0.0,41.99988457033469,0.0,0.0,2.99999364094294,1575,bus
41,121744.806235588,5389,15.183339162971158,15.84140366311701,11.033309951879149,0.0,83.76985138157626,4.00827409224148,11.033309951879149,15.967067355501335,1722,150.8464467005076,97.2298184143985,148.0,0.0,427.0,85.0,148.0,200.0,1576,1.8036019255119848,2.8336089469939587,0.0,0.0,41.99988457033469,0.0,0.0,2.99999364094294,1575,walk
42,130783.8183253204,7214,13.885672616021385,15.826902151914142,9.81811611425883,0.0,84.22417850268523,1.7718567986389782,9.81811611425883,18.35780394799077,2254,141.65322580645162,90.59129139938229,151.0,0.0,394.0,59.0,151.0,203.0,2232,1.557775930613658,2.265125835503813,0.0,0.0,19.999957606286262,0.0,0.0,2.99999364094294,2231,bus
43,19126.839109764755,4567,6.790896152263828,5.941316514405687,5.7039088565457785,0.0,40.88966169818683,1.6812847326368336,5.7039088565457785,9.740205485595286,1772,178.81387478849408,56.9376450114279,177.0,43.0,279.0,138.0,177.0,220.0,1773,1.642309439376387,2.6109243808259497,0.0,0.0,36.99989831196152,0.0,0.0,2.99999364094294,1772,subway
44,19126.839109764755,4567,6.790896152263828,5.941316514405687,5.7039088565457785,0.0,40.88966169818683,1.6812847326368336,5.7039088565457785,9.740205485595286,1772,178.81387478849408,56.9376450114279,177.0,43.0,279.0,138.0,177.0,220.0,1773,1.642309439376387,2.6109243808259497,0.0,0.0,36.99989831196152,0.0,0.0,2.99999364094294,1772,walk
45,12707.322791816208,396,32.08112066092293,18.5800656163275,31.164303381308,9.00471845579482,67.49983459193054,11.85341770833988,31.164303381308,43.99145400865549,356,35.0,23.20731577111738,30.0,0.0,89.0,16.0,30.0,52.0,283,1.8953897365495085,2.185675219884084,1.49999682047147,0.0,10.000060527020477,0.0,1.49999682047147,3.000015329190247,282,train
46,32955.19938462166,4286,11.001897279068087,10.49286987982747,8.302337611952677,0.0,67.60270170640734,4.789554795606311,8.302337611952677,15.194817452067843,2654,168.21770244821093,52.384893698023966,164.0,46.0,387.0,135.0,164.0,197.0,2655,2.127375538370327,2.769665360271763,1.500003421221281,0.0,42.99990885351547,0.0,1.500003421221281,3.0000181581061423,2654,bus
47,32955.19938462166,4286,11.001897279068087,10.49286987982747,8.302337611952677,0.0,67.60270170640734,4.789554795606311,8.302337611952677,15.194817452067843,2654,168.21770244821093,52.384893698023966,164.0,46.0,387.0,135.0,164.0,197.0,2655,2.127375538370327,2.769665360271763,1.500003421221281,0.0,42.99990885351547,0.0,1.500003421221281,3.0000181581061423,2654,taxi
48,132315.03148770935,8807,12.971904960938993,15.978453600341563,7.407343455538962,0.0,80.1923013081522,2.2977883717613965,7.407343455538962,12.236851706925084,2415,222.584398413398,213.49084457504532,164.0,0.0,981.0,128.0,164.0,213.0,2269,1.5686567494633044,2.134954754744103,0.0,0.0,20.00013362705581,0.0,0.0,2.99999364094294,2268,walk
49,132315.03148770935,8807,12.971904960938993,15.978453600341563,7.407343455538962,0.0,80.1923013081522,2.2977883717613965,7.407343455538962,12.236851706925084,2415,222.584398413398,213.49084457504532,164.0,0.0,981.0,128.0,164.0,213.0,2269,1.5686567494633044,2.134954754744103,0.0,0.0,20.00013362705581,0.0,0.0,2.99999364094294,2268,subway
50,13114.464738644652,391,33.48548828835676,18.472854070561795,34.84896001504427,10.85427724864138,67.66673103704215,12.954244799081623,34.84896001504427,46.75568583824019,352,69.97749196141478,51.804071971317285,66.0,0.0,200.0,26.0,66.0,95.0,311,2.0048390395273463,2.254918251669685,2.999991755023907,0.0,15.999966085029012,0.0,2.999991755023907,3.0000181581061423,310,train
51,129531.23242021592,9847,13.729342794040193,15.826474852024834,10.307277817455244,0.0,84.37142116786508,1.5772780180744417,10.307277817455244,17.446866829311592,2180,108.67217484008528,64.79482702774801,121.0,0.0,230.0,39.0,121.0,164.0,1876,1.4637985888271603,1.9933698444794992,0.0,0.0,17.000102895934806,0.0,0.0,2.99999364094294,1875,subway
52,129531.23242021592,9847,13.729342794040193,15.826474852024834,10.307277817455244,0.0,84.37142116786508,1.5772780180744417,10.307277817455244,17.446866829311592,2180,108.67217484008528,64.79482702774801,121.0,0.0,230.0,39.0,121.0,164.0,1876,1.4637985888271603,1.9933698444794992,0.0,0.0,17.000102895934806,0.0,0.0,2.99999364094294,1875,taxi
53,11875.71235097603,335,35.42163657501559,17.7461562856551,38.83210393224351,9.375205875791853,67.8535115854165,20.362068591368477,38.83210393224351,48.50164296587623,301,86.92035398230088,45.52839075210617,92.0,3.0,161.0,49.0,92.0,115.0,113,2.7812517718492216,2.740069597799588,2.99999364094294,0.0,13.500026547635024,0.0,2.99999364094294,3.999991521257253,112,train
54,132431.03463095575,8010,18.56313159424377,16.244037357121552,13.125839450320004,0.1707471727184281,82.86267611907307,7.987477056330013,13.125839450320004,20.034096112839165,1775,104.59293523969724,68.67910890912705,118.0,0.0,302.0,49.0,118.0,144.0,1189,1.902639428130129,2.799743640979802,0.0,0.0,45.99990249445841,0.0,0.0,3.000006135216478,1188,subway
55,132431.03463095575,8010,18.56313159424377,16.244037357121552,13.125839450320004,0.1707471727184281,82.86267611907307,7.987477056330013,13.125839450320004,20.034096112839165,1775,104.59293523969724,68.67910890912705,118.0,0.0,302.0,49.0,118.0,144.0,1189,1.902639428130129,2.799743640979802,0.0,0.0,45.99990249445841,0.0,0.0,3.000006135216478,1188,taxi
56,129396.0124884678,8536,9.666146177795222,14.868917803496853,2.5702926043111827,0.0,84.46332511175372,0.2224520551895037,2.5702926043111827,13.05674845770262,3138,164.13653261236905,92.7576084421193,154.0,0.0,525.0,115.0,154.0,190.0,2959,1.4303408448116328,2.2404671691951594,0.0,0.0,22.999951247229205,0.0,0.0,2.99999364094294,2958,taxi
57,129396.0124884678,8536,9.666146177795222,14.868917803496853,2.5702926043111827,0.0,84.46332511175372,0.2224520551895037,2.5702926043111827,13.05674845770262,3138,164.13653261236905,92.7576084421193,154.0,0.0,525.0,115.0,154.0,190.0,2959,1.4303408448116328,2.2404671691951594,0.0,0.0,22.999951247229205,0.0,0.0,2.99999364094294,2958,train
58,130205.58593221926,9941,15.8845853536723,15.806331824838532,11.463630275174154,0.0,84.3474201707642,5.626457493592204,11.463630275174154,17.863381296317996,1934,125.80840611353712,76.79380941941294,131.0,0.0,358.0,62.0,131.0,180.0,1832,1.6585106536133554,2.0573441514146658,0.0,0.0,15.999966085029012,0.0,0.0,2.99999364094294,1831,taxi
59,130205.58593221926,9941,15.8845853536723,15.806331824838532,11.463630275174154,0.0,84.3474201707642,5.626457493592204,11.463630275174154,17.863381296317996,1934,125.80840611353712,76.79380941941294,131.0,0.0,358.0,62.0,131.0,180.0,1832,1.6585106536133554,2.0573441514146658,0.0,0.0,15.999966085029012,0.0,0.0,2.99999364094294,1831,walk
60,129432.8992057551,6604,13.482125587277787,16.08141258915995,8.82962833908567,0.0,84.06944600674231,1.541508951413938,8.82962833908567,17.477776726937655,2237,165.32177460479346,72.5511652273145,174.0,0.0,387.0,121.0,174.0,217.0,1961,1.9273298582169367,2.692976341678432,0.0,0.0,29.000193759230925,0.0,0.0,3.0000181581061423,1960,taxi
61,129432.8992057551,6604,13.482125587277787,16.08141258915995,8.82962833908567,0.0,84.06944600674231,1.541508951413938,8.82962833908567,17.477776726937655,2237,165.32177460479346,72.5511652273145,174.0,0.0,387.0,121.0,174.0,217.0,1961,1.9273298582169367,2.692976341678432,0.0,0.0,29.000193759230925,0.0,0.0,3.0000181581061423,1960,train
62,129432.8992057551,6604,13.482125587277787,16.08141258915995,8.82962833908567,0.0,84.06944600674231,1.541508951413938,8.82962833908567,17.477776726937655,2237,165.32177460479346,72.5511652273145,174.0,0.0,387.0,121.0,174.0,217.0,1961,1.9273298582169367,2.692976341678432,0.0,0.0,29.000193759230925,0.0,0.0,3.0000181581061423,1960,taxi
63,118863.70931598418,4541,17.21817476796334,17.505019236924156,10.96486276948988,0.0,84.42751086695829,5.24050854289521,10.96486276948988,20.57554487984452,1415,107.6056,50.85731067054176,115.0,0.0,217.0,69.0,115.0,148.0,1250,1.5281905313893636,1.924756445662806,0.0,0.0,10.000066813527903,0.0,0.0,2.99999364094294,1249,taxi
64,12242.942790162846,335,36.53472612399055,17.858367366479342,40.75478740585753,9.512844683357349,67.77834873705685,20.998127340324068,40.75478740585753,50.236217138737,302,91.36059479553904,40.20042826090256,95.0,0.0,171.0,59.0,95.0,118.0,269,2.884329001688836,2.927876351379326,2.99999364094294,0.0,23.00015367111418,0.0,2.99999364094294,3.999991521257253,268,train
65,12242.942790162846,335,36.53472612399055,17.858367366479342,40.75478740585753,9.512844683357349,67.77834873705685,20.998127340324068,40.75478740585753,50.236217138737,302,91.36059479553904,40.20042826090256,95.0,0.0,171.0,59.0,95.0,118.0,269,2.884329001688836,2.927876351379326,2.99999364094294,0.0,23.00015367111418,0.0,2.99999364094294,3.999991521257253,268,taxi
66,137571.0506650929,8370,13.113045801536371,14.394469043491512,9.759133444768976,0.0,83.69396171695449,2.911127362325048,9.759133444768976,15.5281401746286,2733,126.44351900052057,81.9882361065944,135.0,0.0,325.0,39.0,135.0,180.0,1921,1.4149600107564169,1.997170890508191,0.0,0.0,25.999944888172145,0.0,0.0,2.99999364094294,1920,subway
67,70772.85522238798,6293,18.307044710068748,19.29364962755164,10.864973462366745,0.0,69.23427772611932,3.916225195462719,10.864973462366745,23.633676839842465,3185,146.73069620253165,77.89170472738472,141.0,0.0,443.0,89.0,141.0,184.0,3160,1.8381577054654168,2.2691720541297618,0.6969696867315629,0.0,22.999951247229205,0.0,0.6969696867315629,2.99999364094294,3159,train
68,136056.14251459736,6793,12.074588189630015,13.260669539524176,7.886231904337622,0.0,83.30500054830834,3.894571533444597,7.886231904337622,14.800195459608366,3302,150.51983365323096,95.44891119448609,148.0,0.0,676.0,128.0,148.0,164.0,3126,1.2993060499591826,4.905085423672182,0.0,0.0,252.49938541357983,0.0,0.0,2.99999364094294,3125,car
69,128761.41875960668,7034,15.569777359920874,17.00129073533344,11.366167399070076,0.0,84.41491266914903,1.7614440031552854,11.366167399070076,19.491587772416334,1855,134.54545454545453,67.09916184768001,128.0,0.0,354.0,82.0,128.0,184.0,1815,1.547022369271899,2.029954544194523,0.0,0.0,16.000106901644646,0.0,0.0,2.99999364094294,1814,taxi
70,128761.41875960668,7034,15.569777359920874,17.00129073533344,11.366167399070076,0.0,84.41491266914903,1.7614440031552854,11.366167399070076,19.491587772416334,1855,134.54545454545453,67.09916184768001,128.0,0.0,354.0,82.0,128.0,184.0,1815,1.547022369271899,2.029954544194523,0.0,0.0,16.000106901644646,0.0,0.0,2.99999364094294,1814,train
71,300754.35670505464,13998,29.971304032924976,12.974747159838923,33.119472858328905,0.0,73.02246518291808,22.684528748554904,33.119472858328905,42.69470206677482,6587,237.8795180722892,174.08210758978157,207.0,0.0,3251.0,135.0,207.0,262.0,6225,2.420221336751481,36.893664679196725,0.0,0.0,2896.9938592705653,0.0,0.0,3.000006842442562,6224,subway
72,300754.35670505464,13998,29.971304032924976,12.974747159838923,33.119472858328905,0.0,73.02246518291808,22.684528748554904,33.119472858328905,42.69470206677482,6587,237.8795180722892,174.08210758978157,207.0,0.0,3251.0,135.0,207.0,262.0,6225,2.420221336751481,36.893664679196725,0.0,0.0,2896.9938592705653,0.0,0.0,3.000006842442562,6224,walk
73,300754.35670505464,13998,29.971304032924976,12.974747159838923,33.119472858328905,0.0,73.02246518291808,22.684528748554904,33.119472858328905,42.69470206677482,6587,237.8795180722892,174.08210758978157,207.0,0.0,3251.0,135.0,207.0,262.0,6225,2.420221336751481,36.893664679196725,0.0,0.0,2896.9938592705653,0.0,0.0,3.000006842442562,6224,walk
74,1888853.6220165056,86399,25.636209326783657,10.916222364790473,25.140726539266826,0.0,192.7649941943872,18.203722439189537,25.140726539266826,33.48394256529092,56784,3873.867007132165,3293.3374684835926,3665.0,69.0,10886.0,531.0,3665.0,6302.0,56785,1.9695460763625037,3.8182969672433926,1.5000029497372251,0.0,574.5011297493572,0.0,1.5000029497372251,3.0000181581061423,56784,train
